retailer_id,territory_id,state,district,tehsil,trust_level,emotional_state,preferred_language,preferred_channel,relationship_stage,farmer_name,memory_context,relationship_message,season_stage,season_advisory,panic_state,trust_score,farmer_question,detected_language,question_english,relationship_response_english,localized_response
RTL_02514,TER_0317,Rajasthan,Jaipur,Jaipur_T085,WARM,STABLE,Hindi,Field Visit,2nd Season,Farmer_2513,last season yellowing after heavy rain,Namaste Farmer_2513 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,PANIC,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_02515,TER_0317,Rajasthan,Jaipur,Jaipur_T086,WARM,STABLE,Hindi,Field Visit,1st Season,Farmer_2514,last season yellowing after heavy rain,Namaste Farmer_2514 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,PANIC,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_02516,TER_0317,Rajasthan,Jaipur,Jaipur_T087,COLD,ANXIOUS,Hindi,Field Visit,1st Season,Farmer_2515,delayed sowing due to rainfall uncertainty,"Farmer_2515 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_HARVEST,Mandi timing intelligence,NORMAL,0.3,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_02517,TER_0317,Rajasthan,Jaipur,Jaipur_T087,TRUSTED,HOPEFUL,Hindi,WhatsApp,2nd Season,Farmer_2516,last season yellowing after heavy rain,Farmer_2516 ji 🙏 Last season you mentioned last season yellowing after heavy rain. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.9,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02518,TER_0318,Madhya Pradesh,Ujjain,Ujjain_T106,WARM,STABLE,Hindi,Field Visit,2nd Season,Farmer_2517,previous pest outbreak recovered successfully,Namaste Farmer_2517 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,PANIC,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02519,TER_0318,Madhya Pradesh,Ujjain,Ujjain_T105,WARM,STABLE,Hindi,WhatsApp,3rd Season,Farmer_2518,delayed sowing due to rainfall uncertainty,Namaste Farmer_2518 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.6,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_02520,TER_0318,Madhya Pradesh,Ujjain,Ujjain_T102,WARM,STABLE,Hindi,Field Visit,3rd Season,Farmer_2519,farmer concerned about mandi prices,Namaste Farmer_2519 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,VEGETATIVE,Monitor pests proactively,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_02521,TER_0318,Madhya Pradesh,Ujjain,Ujjain_T102,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_2520,previous pest outbreak recovered successfully,Namaste Farmer_2520 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.6,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_02522,TER_0318,Madhya Pradesh,Ujjain,Ujjain_T102,TRUSTED,HOPEFUL,Hindi,Field Visit,4th Season,Farmer_2521,high yielding crop during Kharif season,Farmer_2521 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_02523,TER_0319,Punjab,Bathinda,Bathinda_T108,TRUSTED,HOPEFUL,Punjabi,Field Visit,3rd Season,Farmer_2522,successful fertilizer intervention last season,Farmer_2522 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.9,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_02524,TER_0319,Punjab,Bathinda,Bathinda_T110,TRUSTED,HOPEFUL,Punjabi,WhatsApp,3rd Season,Farmer_2523,high yielding crop during Kharif season,Farmer_2523 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02525,TER_0319,Punjab,Bathinda,Bathinda_T106,COLD,ANXIOUS,Punjabi,Voice Call,1st Season,Farmer_2524,previous pest outbreak recovered successfully,"Farmer_2524 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_SOWING,Build confidence before sowing,PANIC,0.3,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02526,TER_0319,Punjab,Bathinda,Bathinda_T110,TRUSTED,HOPEFUL,Punjabi,Voice Call,4th Season,Farmer_2525,last season yellowing after heavy rain,Farmer_2525 ji 🙏 Last season you mentioned last season yellowing after heavy rain. We are monitoring similar conditions this week.,EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.9,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02527,TER_0319,Punjab,Bathinda,Bathinda_T110,TRUSTED,HOPEFUL,Punjabi,Voice Call,2nd Season,Farmer_2526,farmer concerned about mandi prices,Farmer_2526 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_02528,TER_0319,Punjab,Bathinda,Bathinda_T112,COLD,ANXIOUS,Hindi,WhatsApp,2nd Season,Farmer_2527,delayed sowing due to rainfall uncertainty,"Farmer_2527 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_HARVEST,Mandi timing intelligence,NORMAL,0.3,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_02529,TER_0320,Madhya Pradesh,Indore,Indore_T091,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_2528,farmer concerned about mandi prices,Farmer_2528 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,POST_HARVEST,Season reflection and future planning,NORMAL,0.9,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_02530,TER_0320,Madhya Pradesh,Indore,Indore_T095,COLD,ANXIOUS,Hindi,Voice Call,1st Season,Farmer_2529,last season yellowing after heavy rain,"Farmer_2529 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_SOWING,Build confidence before sowing,PANIC,0.3,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_02531,TER_0320,Madhya Pradesh,Indore,Indore_T092,WARM,STABLE,Hindi,WhatsApp,4th Season,Farmer_2530,farmer concerned about mandi prices,Namaste Farmer_2530 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,VEGETATIVE,Monitor pests proactively,NORMAL,0.6,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_02532,TER_0320,Madhya Pradesh,Indore,Indore_T089,COLD,ANXIOUS,Hindi,Voice Call,1st Season,Farmer_2531,successful fertilizer intervention last season,"Farmer_2531 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_SOWING,Build confidence before sowing,NORMAL,0.3,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02533,TER_0320,Madhya Pradesh,Indore,Indore_T091,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_2532,successful fertilizer intervention last season,Farmer_2532 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02534,TER_0320,Madhya Pradesh,Indore,Indore_T092,TRUSTED,HOPEFUL,Hindi,Voice Call,1st Season,Farmer_2533,successful fertilizer intervention last season,Farmer_2533 ji 🙏 Last season you mentioned successful fertilizer intervention last season. We are monitoring similar conditions this week.,VEGETATIVE,Monitor pests proactively,NORMAL,0.9,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_02535,TER_0321,Gujarat,Rajkot,Rajkot_T083,WARM,STABLE,Hindi,WhatsApp,4th Season,Farmer_2534,high yielding crop during Kharif season,Namaste Farmer_2534 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,POST_HARVEST,Season reflection and future planning,NORMAL,0.6,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_02536,TER_0321,Gujarat,Rajkot,Rajkot_T078,COLD,ANXIOUS,Gujarati,WhatsApp,1st Season,Farmer_2535,last season yellowing after heavy rain,"Farmer_2535 ji, field conditions require attention this week. Our field officer may contact you soon.",EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.3,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_02537,TER_0321,Gujarat,Rajkot,Rajkot_T080,WARM,STABLE,Hindi,Voice Call,3rd Season,Farmer_2536,successful fertilizer intervention last season,Namaste Farmer_2536 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_02538,TER_0321,Gujarat,Rajkot,Rajkot_T079,TRUSTED,HOPEFUL,Hindi,Voice Call,4th Season,Farmer_2537,previous pest outbreak recovered successfully,Farmer_2537 ji 🙏 Last season you mentioned previous pest outbreak recovered successfully. We are monitoring similar conditions this week.,POST_HARVEST,Season reflection and future planning,PANIC,0.9,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_02539,TER_0321,Gujarat,Rajkot,Rajkot_T083,WARM,STABLE,Hindi,WhatsApp,3rd Season,Farmer_2538,successful fertilizer intervention last season,Namaste Farmer_2538 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.6,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_02540,TER_0321,Gujarat,Rajkot,Rajkot_T079,WARM,STABLE,Gujarati,Voice Call,4th Season,Farmer_2539,delayed sowing due to rainfall uncertainty,Namaste Farmer_2539 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_02541,TER_0322,Punjab,Patiala,Patiala_T078,WARM,STABLE,Punjabi,WhatsApp,3rd Season,Farmer_2540,high yielding crop during Kharif season,Namaste Farmer_2540 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_02542,TER_0322,Punjab,Patiala,Patiala_T080,WARM,STABLE,Hindi,Voice Call,4th Season,Farmer_2541,previous pest outbreak recovered successfully,Namaste Farmer_2541 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,PANIC,0.6,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_02543,TER_0322,Punjab,Patiala,Patiala_T080,COLD,ANXIOUS,Hindi,WhatsApp,2nd Season,Farmer_2542,last season yellowing after heavy rain,"Farmer_2542 ji, field conditions require attention this week. Our field officer may contact you soon.",EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.3,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_02544,TER_0322,Punjab,Patiala,Patiala_T080,WARM,STABLE,Hindi,Field Visit,1st Season,Farmer_2543,last season yellowing after heavy rain,Namaste Farmer_2543 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.6,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_02545,TER_0322,Punjab,Patiala,Patiala_T083,TRUSTED,HOPEFUL,Hindi,Field Visit,1st Season,Farmer_2544,delayed sowing due to rainfall uncertainty,Farmer_2544 ji 🙏 Last season you mentioned delayed sowing due to rainfall uncertainty. We are monitoring similar conditions this week.,POST_HARVEST,Season reflection and future planning,NORMAL,0.9,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_02546,TER_0322,Punjab,Patiala,Patiala_T078,WARM,STABLE,Punjabi,WhatsApp,4th Season,Farmer_2545,successful fertilizer intervention last season,Namaste Farmer_2545 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
